"filename", "language", "JavaScript", "Stylus", "Shell Script", "Less", "CSS", "JSON", "comment", "blank", "total"
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\circular-inner-bounding-box-v2.js", "JavaScript", 213, 0, 0, 0, 0, 0, 29, 85, 327
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\circular-inner-bounding-box.js", "JavaScript", 239, 0, 0, 0, 0, 0, 52, 99, 390
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\conditional-environment.js", "JavaScript", 64, 0, 0, 0, 0, 0, 13, 25, 102
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\data-domain-formatting.js", "JavaScript", 45, 0, 0, 0, 0, 0, 3, 18, 66
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\geometry-fitting.js", "JavaScript", 172, 0, 0, 0, 0, 0, 16, 44, 232
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\inner-bounding-box.js", "JavaScript", 33, 0, 0, 0, 0, 0, 5, 13, 51
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\inner-bounding-boxes.js", "JavaScript", 60, 0, 0, 0, 0, 0, 1, 15, 76
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\label-rotate.js", "JavaScript", 139, 0, 0, 0, 0, 0, 12, 46, 197
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\orientation-offsets.js", "JavaScript", 133, 0, 0, 0, 0, 0, 16, 31, 180
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\misc\oriented-shapes.js", "JavaScript", 378, 0, 0, 0, 0, 0, 11, 127, 516
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\assets-index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 13, 7, 20
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\axis.js", "JavaScript", 168, 0, 0, 0, 0, 0, 21, 60, 249
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\color-legend.js", "JavaScript", 69, 0, 0, 0, 0, 0, 14, 22, 105
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\fixed-float-outer-asset.js", "JavaScript", 40, 0, 0, 0, 0, 0, 1, 8, 49
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\fixed-or-float-outer-asset.js", "JavaScript", 75, 0, 0, 0, 0, 0, 10, 24, 109
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\fixed-outer-asset.js", "JavaScript", 11, 0, 0, 0, 0, 0, 33, 13, 57
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\floating-outer-asset.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\orientation-anchors.js", "JavaScript", 64, 0, 0, 0, 0, 0, 11, 20, 95
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\outer-asset.js", "JavaScript", 183, 0, 0, 0, 0, 0, 48, 75, 306
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\outer-assets-spec-header.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 21, 97
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-implementations\outer-assets-spec.js", "JavaScript", 115, 0, 0, 0, 0, 0, 23, 30, 168
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\outer-layout\outer-layout-spec-header.js", "JavaScript", 140, 0, 0, 0, 0, 0, 7, 33, 180
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\selections\vis-selections-header.js", "JavaScript", 155, 0, 0, 0, 0, 0, 1, 19, 175
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\channel-semantics-spec.js", "JavaScript", 218, 0, 0, 0, 0, 0, 52, 78, 348
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-ambiguities-spec.js", "JavaScript", 886, 0, 0, 0, 0, 0, 77, 173, 1136
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-integrations-spec.js", "JavaScript", 38, 0, 0, 0, 0, 0, 6, 18, 62
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\homogenize-data-domains.js", "JavaScript", 153, 0, 0, 0, 0, 0, 30, 36, 219
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-commons.js", "JavaScript", 125, 0, 0, 0, 0, 0, 2, 43, 170
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-group.js", "JavaScript", 226, 0, 0, 0, 0, 0, 36, 21, 283
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-mirror.js", "JavaScript", 323, 0, 0, 0, 0, 0, 75, 27, 425
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-multiples-full.js", "JavaScript", 43, 0, 0, 0, 0, 0, 29, 13, 85
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-overlay.js", "JavaScript", 175, 0, 0, 0, 0, 0, 212, 32, 419
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-operations\integrate-stack.js", "JavaScript", 222, 0, 0, 0, 0, 0, 128, 31, 381
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-reasoning.js", "JavaScript", 1629, 0, 0, 0, 0, 0, 616, 655, 2900
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\chart-semantics-spec.js", "JavaScript", 407, 0, 0, 0, 0, 0, 60, 116, 583
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\semantics\shared-semantics.js", "JavaScript", 23, 0, 0, 0, 0, 0, 17, 13, 53
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\settings.js", "JavaScript", 34, 0, 0, 0, 0, 0, 1, 12, 47
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shape-algebra.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 5, 41
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-arc.js", "JavaScript", 379, 0, 0, 0, 0, 0, 19, 117, 515
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-closed-parallel.js", "JavaScript", 765, 0, 0, 0, 0, 0, 137, 281, 1183
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-point.js", "JavaScript", 92, 0, 0, 0, 0, 0, 8, 26, 126
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-rectangle.js", "JavaScript", 226, 0, 0, 0, 0, 0, 22, 61, 309
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-set.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 17, 62
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shape-implementations\shape-spiral-arc.js", "JavaScript", 510, 0, 0, 0, 0, 0, 21, 161, 692
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\shapes\shapes-index.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\space-try4.js", "JavaScript", 460, 0, 0, 0, 0, 0, 44, 176, 680
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\space-implementations\space-arc.js", "JavaScript", 275, 0, 0, 0, 0, 0, 11, 65, 351
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\space-implementations\space-cartesian.js", "JavaScript", 359, 0, 0, 0, 0, 0, 12, 126, 497
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\space-implementations\space-flexible-snake.js", "JavaScript", 749, 0, 0, 0, 0, 0, 58, 283, 1090
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\space-implementations\space-prototype.js", "JavaScript", 45, 0, 0, 0, 0, 0, 34, 22, 101
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\space-implementations\space-spiral-arc.js", "JavaScript", 278, 0, 0, 0, 0, 0, 8, 81, 367
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\space\spaces\spaces-index.js", "JavaScript", 11, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\text\text-categories.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\text\text-env-variables.js", "JavaScript", 27, 0, 0, 0, 0, 0, 17, 20, 64
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\text\text-environment.js", "JavaScript", 136, 0, 0, 0, 0, 0, 44, 53, 233
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\text\text-spec.js", "JavaScript", 335, 0, 0, 0, 0, 0, 84, 77, 496
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\language\text\text-token-map.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 13, 48
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks.js", "JavaScript", 6, 0, 0, 0, 0, 0, 6, 3, 15
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\basic-index.js", "JavaScript", 62, 0, 0, 0, 0, 0, 2, 21, 85
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\labeled-function-set.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\objects-index.js", "JavaScript", 54, 0, 0, 0, 0, 0, 10, 27, 91
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\simple-mixin.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\visception-module.js", "JavaScript", 48, 0, 0, 0, 0, 0, 0, 19, 67
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\building-blocks\watchable.js", "JavaScript", 13, 0, 0, 0, 0, 0, 1, 3, 17
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\bundles\bundle-plot-guides.js", "JavaScript", 10, 0, 0, 0, 0, 0, 138, 2, 150
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channel-bundles.js", "JavaScript", 33, 0, 0, 0, 0, 0, 1, 8, 42
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channel-expressions.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 6, 28
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channel-list-specs.js", "JavaScript", 21, 0, 0, 0, 0, 0, 1, 7, 29
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channel-tags.js", "JavaScript", 21, 0, 0, 0, 0, 0, 1, 6, 28
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channels-header.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channels-index.js", "JavaScript", 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channels-prototype.js", "JavaScript", 22, 0, 0, 0, 0, 0, 1, 6, 29
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channels-specs.js", "JavaScript", 20, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\core-channels.js", "JavaScript", 12, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\channels\themes\core-themes-base.js", "JavaScript", 941, 0, 0, 0, 0, 0, 168, 306, 1415
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-chart-channel-equivalences.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-chart-spec-prototype.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-chart-specs.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 13, 58
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-charts-header.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-charts-layout.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-charts-spec-prototype.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-charts-vis-selections.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 6, 31
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\core-charts.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 6, 34
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-area.js", "JavaScript", 5, 0, 0, 0, 0, 0, 75, 1, 81
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-base.js", "JavaScript", 6, 0, 0, 0, 0, 0, 139, 2, 147
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-columns-positioned.js", "JavaScript", 5, 0, 0, 0, 0, 0, 89, 1, 95
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-columns.js", "JavaScript", 5, 0, 0, 0, 0, 0, 109, 1, 115
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-rows-gantt.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-rows-positioned.js", "JavaScript", 5, 0, 0, 0, 0, 0, 109, 1, 115
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-rows.js", "JavaScript", 5, 0, 0, 0, 0, 0, 110, 1, 116
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-bars-stack-vertical.js", "JavaScript", 7, 0, 0, 0, 0, 0, 224, 2, 233
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-base.js", "JavaScript", 5, 0, 0, 0, 0, 0, 48, 1, 54
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-circular-base.js", "JavaScript", 5, 0, 0, 0, 0, 0, 184, 1, 190
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-circular-polar-area.js", "JavaScript", 6, 0, 0, 0, 0, 0, 109, 2, 117
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-circular-sectors.js", "JavaScript", 6, 0, 0, 0, 0, 0, 114, 2, 122
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-circular-tubes.js", "JavaScript", 7, 0, 0, 0, 0, 0, 139, 2, 148
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-fill-nonest.js", "JavaScript", 5, 0, 0, 0, 0, 0, 40, 1, 46
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-fill.js", "JavaScript", 5, 0, 0, 0, 0, 0, 40, 1, 46
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-line.js", "JavaScript", 5, 0, 0, 0, 0, 0, 75, 1, 81
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-nofill.js", "JavaScript", 5, 0, 0, 0, 0, 0, 31, 1, 37
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-plot.js", "JavaScript", 6, 0, 0, 0, 0, 0, 111, 2, 119
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-render-details.js", "JavaScript", 109, 0, 0, 0, 0, 0, 26, 27, 162
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-stacked-column.js", "JavaScript", 5, 0, 0, 0, 0, 0, 116, 1, 122
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-streams.js", "JavaScript", 5, 0, 0, 0, 0, 0, 113, 1, 119
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-treemap.js", "JavaScript", 6, 0, 0, 0, 0, 0, 145, 2, 153
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\charts\specs\chart-spec-unit.js", "JavaScript", 7, 0, 0, 0, 0, 0, 396, 2, 405
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-commands.js", "JavaScript", 120, 0, 0, 0, 0, 0, 11, 31, 162
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-configs.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 1, 8
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-features.js", "JavaScript", 17, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-keybindings.js", "JavaScript", 29, 0, 0, 0, 0, 0, 1, 7, 37
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-routing.js", "JavaScript", 23, 0, 0, 0, 0, 0, 1, 6, 30
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\configurations\core-test-datasets.js", "JavaScript", 246, 0, 0, 0, 0, 0, 1, 9, 256
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\data\core-data-header.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\data\core-data-spec.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\data\core-data.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-axis-continuous.js", "JavaScript", 251, 0, 0, 0, 0, 0, 14, 69, 334
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-fill-color.js", "JavaScript", 165, 0, 0, 0, 0, 0, 4, 44, 213
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-fill-opacity.js", "JavaScript", 106, 0, 0, 0, 0, 0, 41, 33, 180
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-plot-size.js", "JavaScript", 119, 0, 0, 0, 0, 0, 32, 35, 186
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-plot-symbol.js", "JavaScript", 119, 0, 0, 0, 0, 0, 32, 33, 184
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-shapes.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 7, 52
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stacked-column-size.js", "JavaScript", 115, 0, 0, 0, 0, 0, 36, 32, 183
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stream-size.js", "JavaScript", 119, 0, 0, 0, 0, 0, 36, 30, 185
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stroke-color.js", "JavaScript", 157, 0, 0, 0, 0, 0, 16, 48, 221
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stroke-dash.js", "JavaScript", 113, 0, 0, 0, 0, 0, 39, 36, 188
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stroke-opacity.js", "JavaScript", 113, 0, 0, 0, 0, 0, 37, 35, 185
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-legend-stroke-width.js", "JavaScript", 109, 0, 0, 0, 0, 0, 42, 36, 187
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-template.js", "JavaScript", 73, 0, 0, 0, 0, 0, 72, 43, 188
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides-utils.js", "JavaScript", 116, 0, 0, 0, 0, 0, 1, 34, 151
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\guides\core-guides.js", "JavaScript", 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\misc\core-builtin-layouts.js", "JavaScript", 23, 0, 0, 0, 0, 0, 2, 7, 32
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\misc\core-misc.js", "JavaScript", 6, 0, 0, 0, 0, 0, 2, 2, 10
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\misc\layouts\core-layout-data-only-right.js", "JavaScript", 878, 0, 0, 0, 0, 0, 0, 1, 879
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\misc\layouts\core-layout-default.js", "JavaScript", 1023, 0, 0, 0, 0, 0, 0, 0, 1023
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\misc\layouts\core-layout-history-right.js", "JavaScript", 1042, 0, 0, 0, 0, 0, 0, 1, 1043
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\runtime\core-runtime-environment.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 5, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\runtime\core-runtime.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\server-communication\core-server-client.js", "JavaScript", 124, 0, 0, 0, 0, 0, 8, 35, 167
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\server-communication\core-server-communication.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 3
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\spaces\core-spaces-header.js", "JavaScript", 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\spaces\core-spaces.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\visibility\core-visibility-manager.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\visibility\core-visibility-spec.js", "JavaScript", 20, 0, 0, 0, 0, 0, 1, 6, 27
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\visibility\core-visibility.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\Yngve\Documents\Repositories\Visception\Visception\client\src\core\visualization\lib\core-extensions\vsc-icons\core-icons-basic.js", "JavaScript", 133, 0, 0, 0, 0, 0, 0, 11, 144
